share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.5291488,3076,0,0,1161520,72595.3,1881,.9126958,4
.5291977,3077,0,0,1250932,70414.84,1884,.92,2
.5292606,3078,0,0,2070226,73196.63,1894,.92,5
.5295367,3079,0,0,1499223,71676.97,1887,.9181905,3
.5295448,3080,0,0,920833,71705.08,1881,.92,2
.5295709,3081,0,1,1450486,72457.11,1875,.92,6
.5296006,3082,0,0,1884642,74024.87,1862,.92,2
.5296556,3083,0,0,1361951,73732.43,1885,.92,4
.5296775,3084,0,0,1839565,71419.65,1882,.92,2
.5297841,3085,0,0,1350313,71704.41,1870,.9166688,3
.529873,3086,0,0,742437,72142.73,1874,.92,3
.5299841,3087,0,0,1381740,73123.77,1874,.92,2
.5300438,3088,0,0,1727324,72274.13,1888,.92,1
.5300637,3089,0,0,1047434,73207.88,1868,.92,2
.5301265,3090,0,1,1366674,72631.97,1851,.92,9
.5301348,3091,0,1,1376406,73445.8,1854,.92,8
.5301556,3092,0,0,1630193,72082.83,1875,.92,1
.5302011,3093,0,1,1661327,73766.33,1876,.92,7
.5302132,3094,0,0,2269665,73846.99,1879,.9184293,0
.5302533,3095,0,0,2123542,70577.95,1863,.92,2
.5302684,3096,0,0,2854980,72496.1,1875,.92,2
.5302812,3097,0,0,1456242,72561.57,1885,.92,3
.5303933,3098,0,0,1094033,72731.35,1866,.92,2
.5304232,3099,0,0,786533,73083.23,1892,.92,1
.5304642,3100,0,1,2078607,73087.73,1870,.92,6
.5304874,3101,0,0,1787429,72671.86,1863,.92,1
.5305763,3102,0,0,1691403,70818.57,1859,.92,3
.5306009,3103,0,0,2082155,73189.58,1877,.9167622,1
.5306299,3104,0,0,1785917,70436.8,1858,.92,4
.531005,3105,0,1,2591652,72824.44,1886,.92,6
.5310107,3106,0,0,2076250,71774.4,1860,.92,3
.5311195,3107,0,0,1313017,71371.65,1875,.92,2
.5311432,3108,0,0,1859043,72419.55,1884,.92,1
.5311638,3109,0,0,1732054,73026.63,1869,.92,1
.5313224,3110,0,0,1000688,72194.11,1879,.92,1
.5313917,3111,0,1,1844735,71853.7,1864,.92,7
.5314627,3112,0,0,1533477,70432.88,1880,.92,2
.5314701,3113,0,1,629622,71257.72,1870,.92,7
.531506,3114,0,1,1354075,71574.18,1859,.92,8
.5315565,3115,0,0,1273412,71406.07,1878,.92,3
.5315801,3116,0,1,2042284,70978.47,1894,.92,6
.531647,3117,0,0,1670496,71235.05,1880,.92,2
.5316853,3118,0,0,1223742,71120.45,1875,.92,3
.5316918,3119,0,0,1852156,71838.41,1861,.92,1
.5317144,3120,0,1,1246232,71965.2,1857,.92,6
.5317411,3121,0,0,1623572,72136.46,1872,.92,3
.5317701,3122,0,0,1650557,71135.47,1866,.92,3
.5320006,3123,0,0,1501892,71811.66,1853,.92,2
.5320702,3124,0,0,1206250,71335.06,1870,.92,2
.5320812,3125,0,0,1268614,69280.09,1859,.92,2
.5321383,3126,0,1,1588393,71764.94,1888,.92,7
.5321625,3127,0,0,2320961,70643.98,1881,.92,2
.5321744,3128,0,0,1401682,71901.48,1865,.92,2
.5322198,3129,0,0,625016,69610.54,1875,.92,2
.5322385,3130,0,0,429893,71238.54,1867,.92,2
.5322732,3131,0,0,1307719,70055.81,1865,.92,1
.5323095,3132,0,0,1395968,70781.45,1893,.92,2
.5323399,3133,0,0,1385922,71772.77,1857,.92,2
.53234,3134,0,0,480442,71775.47,1892,.92,2
.5323446,3135,0,0,1517487,69431.29,1872,.92,3
.5323464,3136,0,0,737318,70625.83,1879,.92,3
.5324135,3137,0,0,1715868,70124.45,1869,.92,1
.5324215,3138,0,1,1372199,70302.04,1885,.92,8
.5325032,3139,0,0,1259739,73114.84,1864,.92,3
.532513,3140,0,0,1242151,69863.45,1867,.92,3
.5325713,3141,0,1,2201118,70390.58,1854,.92,5
.5326077,3142,0,1,1366484,70307.38,1867,.92,6
.5326235,3143,0,0,2109772,71298.5,1888,.92,2
.5327327,3144,0,0,1741424,71486.6,1874,.92,3
.5328221,3145,0,0,1423380,69708.31,1889,.92,0
.5330615,3146,0,1,794711,70387.52,1864,.92,8
.5330786,3147,0,1,1696798,69841.68,1883,.92,7
.5333056,3148,0,0,1441536,72334.92,1864,.92,2
.5333598,3149,0,1,2372260,68952.68,1890,.92,5
.5333602,3150,0,0,1404610,69498.53,1882,.92,1
.5333994,3151,0,1,1261306,71802.48,1877,.92,8
.5334765,3152,0,0,1916778,70287.84,1853,.92,2
.5335037,3153,0,0,1026645,70778.59,1861,.92,0
.5335265,3154,0,0,1477779,71146.14,1876,.92,2
.5335685,3155,0,1,1082906,69555.12,1894,.92,7
.5336,3156,0,0,1724806,70366.94,1850,.92,2
.5336052,3157,0,0,1383310,70216.9,1860,.92,-1
.5337808,3158,0,0,1462880,71240.04,1856,.92,3
.5338193,3159,0,0,773179,70042.87,1877,.92,4
.5338386,3160,0,0,1913383,70618.73,1862,.92,3
.5338832,3161,0,0,1745312,69017.86,1854,.92,2
.5338864,3162,0,0,2580559,70801.84,1865,.92,2
.5340481,3163,0,1,1836975,69873.01,1857,.92,6
.5341476,3164,0,0,2141500,70006.63,1852,.92,1
.5341711,3165,0,0,2045400,68491.83,1889,.92,1
.5341983,3166,0,1,1000661,69851.28,1854,.92,8
.5342153,3167,0,1,1040865,70012.18,1878,.92,7
.5342255,3168,0,0,2174075,70197.52,1890,.92,3
.5342503,3169,0,1,1647105,70337.18,1874,.92,7
.5342764,3170,0,0,1428791,69496.96,1857,.92,1
.5343095,3171,0,0,2307757,69797.8,1862,.92,1
.5344168,3172,0,0,1800305,68404.88,1857,.92,3
.5344276,3173,0,0,942134,68951.06,1891,.92,2
.5344745,3174,0,1,1382716,68667.3,1880,.92,8
.5346323,3175,0,1,756381,69005.45,1878,.92,6
.5347143,3176,0,0,1093681,67373.69,1856,.92,2
.5347222,3177,0,0,1770609,68570.37,1888,.92,2
.5347925,3178,0,0,2464318,68797.49,1894,.92,4
.5347971,3179,0,0,2056006,70593.82,1879,.92,2
.5348692,3180,0,0,1977652,69362.81,1893,.92,3
.5349187,3181,0,0,1551206,69944.92,1881,.92,3
.5349857,3182,0,0,1208151,68901.62,1868,.92,3
.5350167,3183,0,0,1249940,69986.13,1874,.92,1
.5350239,3184,0,0,2023100,69709.42,1864,.92,2
.5350321,3185,0,0,1160881,69108.06,1872,.92,3
.5351645,3186,0,0,829187,69931.16,1874,.92,3
.5351943,3187,0,0,1272943,69192.45,1882,.92,2
.5352377,3188,0,0,1572901,70181.63,1853,.92,0
.5352749,3189,0,1,1831989,69461.44,1882,.92,7
.5353844,3190,0,0,1576966,67737.66,1858,.92,0
.5355548,3191,0,0,1791819,69355.13,1875,.92,2
.535623,3192,0,0,1477774,70301.34,1879,.92,1
.535665,3193,0,0,1982929,70138.19,1883,.92,2
.5356781,3194,0,0,2085099,69007.38,1886,.92,3
.5357305,3195,0,0,1722271,69478.79,1892,.92,1
.5357681,3196,0,1,2331331,67538.55,1859,.92,5
.5357816,3197,0,0,1884549,70832.52,1891,.92,2
.5357891,3198,0,0,1743445,68088.05,1866,.92,2
.5358068,3199,0,1,1302291,70326.71,1871,.92,5
.5358696,3200,0,0,1570677,68166.48,1889,.92,2
.5360242,3201,0,0,1342142,68273.84,1861,.92,1
.5360358,3202,0,0,1139562,68589.75,1860,.92,3
.5360754,3203,0,0,1401285,69449.76,1854,.92,2
.5361269,3204,0,0,1102130,68307.2,1884,.92,0
.5361404,3205,0,0,1138317,67468.9,1886,.92,4
.5362,3206,0,1,2381959,68365.14,1869,.92,6
.5362536,3207,0,0,1256666,70142.02,1871,.92,1
.5362694,3208,0,1,1691319,69053.61,1871,.92,7
.5362926,3209,0,0,1300872,68836.68,1860,.92,4
.5362942,3210,0,0,1670531,68467.59,1894,.92,2
.5363073,3211,0,0,1792847,68191.34,1865,.92,3
.5363796,3212,0,0,1272586,69529.72,1860,.92,2
.5364417,3213,0,0,899289,66863.91,1880,.92,1
.5364569,3214,0,1,2293472,67127.63,1863,.92,7
.5364725,3215,0,0,1527421,68603.75,1856,.92,2
.5364909,3216,0,0,1817771,68985.97,1881,.92,2
.5365833,3217,0,0,1549928,67589.98,1884,.92,1
.5366666,3218,0,0,1661920,69625.95,1889,.92,2
.5367148,3219,0,1,1685858,67425.09,1885,.92,9
.5367949,3220,0,1,1897850,69165.47,1890,.92,5
.5368004,3221,0,0,2101148,68367.83,1867,.92,3
.5368397,3222,0,1,2028619,67817.14,1861,.92,5
.5368771,3223,0,0,2510412,68582.3,1885,.92,1
.5369043,3224,0,0,1434932,68531.98,1880,.92,2
.5369354,3225,0,0,980321,67206.27,1882,.92,1
.5369774,3226,0,1,1764232,67406.95,1869,.92,8
.5370776,3227,0,0,1409750,68158.23,1865,.92,2
.5370784,3228,0,1,1445788,67654.75,1892,.92,6
.5370954,3229,0,1,1095802,67488.88,1873,.92,6
.5370984,3230,0,1,1441315,68593.59,1890,.92,6
.5372694,3231,0,0,2321920,68807.41,1884,.92,2
.5373542,3232,0,0,1158831,67401.48,1864,.92,3
.537377,3233,0,0,1275524,67334.56,1851,.92,2
.5374028,3234,0,0,1344571,68472.77,1870,.92,1
.5374228,3235,0,0,2005658,67823.33,1865,.92,3
.5375141,3236,0,0,2393561,68216.66,1871,.92,2
.5375451,3237,0,1,1146699,66721.62,1871,.92,8
.5377257,3238,0,1,2449797,69523.45,1861,.92,8
.5378444,3239,0,1,1380404,66815.44,1894,.92,7
.5378663,3240,0,0,1266608,67959.06,1884,.92,2
.5379888,3241,0,1,1336699,67076.49,1884,.92,6
.5379999,3242,0,0,1200824,67045.88,1892,.92,1
.5379999,3243,0,0,955050,69849.42,1877,.92,4
.5380238,3244,0,1,2079124,68071.68,1853,.92,8
.53806,3245,0,0,2475332,65635.5,1856,.92,1
.5380852,3246,0,0,1683695,68348.8,1866,.92,3
.5381466,3247,0,0,1967514,66224.73,1878,.92,2
.5382326,3248,0,1,834767,65363,1861,.92,8
.53824,3249,0,0,2016540,66734.48,1856,.92,3
.5382445,3250,0,0,911790,67137.04,1886,.92,2
.5382832,3251,0,0,741296,67003.9,1854,.92,1
.5382838,3252,0,0,907196,66470.5,1866,.92,3
.5382942,3253,0,0,1660965,66427.7,1872,.92,1
.5383362,3254,0,0,486357,66076.67,1853,.92,0
.538351,3255,0,1,1879127,66188.84,1857,.92,7
.5383547,3256,0,0,1183623,64300.36,1884,.92,1
.5383617,3257,0,0,2847110,66743.34,1888,.92,0
.5384078,3258,0,0,1391284,69289.36,1891,.92,3
.538516,3259,0,1,1607065,66661.86,1865,.92,6
.5385622,3260,0,0,1633967,68317.6,1856,.92,1
.5385841,3261,0,0,1641709,67827.7,1858,.92,2
.5386344,3262,0,0,1470033,66594.9,1851,.92,2
.5386352,3263,0,0,437752,64589.29,1880,.92,1
.5386612,3264,0,0,1398458,69540.03,1870,.92,1
.538681,3265,0,0,1097865,66254.42,1894,.92,2
.5387032,3266,0,0,1260744,66482.73,1863,.92,1
.5387807,3267,0,0,1684169,66414.77,1895,.92,2
.5388283,3268,0,0,1944242,64406.85,1890,.92,1
.5388469,3269,0,1,801509,69211.98,1893,.92,8
.5388515,3270,0,1,1387596,65049.1,1873,.92,5
.5388834,3271,0,0,1168158,66405.48,1890,.92,2
.5389311,3272,0,1,1038634,67463.6,1884,.92,7
.5389347,3273,0,0,1197142,68018.23,1871,.92,1
.5390157,3274,0,0,1027226,65773.93,1869,.92,1
.5390715,3275,0,1,1455175,64546.49,1874,.92,6
.539086,3276,0,0,373392,65606.62,1893,.92,0
.5391582,3277,0,1,1379362,67392.04,1873,.92,6
.5393447,3278,0,0,1477632,65364.77,1860,.92,3
.539417,3279,0,0,1217298,66302.88,1873,.92,1
.5394545,3280,0,0,1484779,67005.73,1868,.92,2
.5395159,3281,0,0,1348435,65911.13,1851,.92,3
.5396069,3282,0,0,1872101,66705.64,1879,.92,5
.53961,3283,0,0,1320963,65989.29,1875,.92,0
.5396413,3284,0,0,1850739,65809.3,1852,.92,3
.5397903,3285,0,0,1816025,66739.84,1893,.92,2
.5399463,3286,0,0,1674128,67357.89,1876,.92,1
.5399578,3287,0,0,777246,66208.74,1874,.92,3
.5400421,3288,0,0,286466,65959.12,1875,.92,2
.5401998,3289,0,1,1562575,66561.09,1857,.92,7
.5403101,3290,0,0,1701725,66047.83,1855,.92,3
.5403137,3291,0,0,1707549,65609.3,1885,.92,2
.5403364,3292,0,0,2050639,65149.24,1850,.92,2
.5403899,3293,0,0,-158670,65864.18,1865,.92,2
.540391,3294,0,1,1442187,66557.3,1868,.92,7
.5404109,3295,0,0,1675812,64292.11,1863,.92,3
.5404732,3296,0,0,1552889,66536.93,1862,.92,0
.5406166,3297,0,0,1291483,67107.63,1856,.92,4
.5406255,3298,0,0,1977758,68280.23,1858,.92,2
.540654,3299,0,0,1080677,64999.85,1863,.92,3
.5407338,3300,0,0,1123428,67064.39,1863,.92,2
.5407852,3301,0,0,1573575,65083.65,1851,.92,2
.5409834,3302,0,1,1548798,67031.18,1858,.92,6
.5410442,3303,0,0,1072406,66480.17,1854,.92,3
.541065,3304,0,0,1637282,63353.63,1873,.92,1
.5410676,3305,0,0,439283,64337.27,1879,.92,3
.5412228,3306,0,0,1772523,65922.64,1866,.92,3
.5412805,3307,0,0,549506,65049.11,1890,.92,1
.5413782,3308,0,1,1731999,66054.41,1895,.92,7
.5414852,3309,0,0,935948,65616.21,1870,.92,2
.5414863,3310,0,1,612656,64871.5,1865,.92,6
.5416393,3311,0,0,1464568,62939.09,1855,.92,2
.5417234,3312,0,0,1120211,63968.9,1869,.92,2
.5418308,3313,0,0,1629061,65484.45,1862,.92,2
.5418682,3314,0,1,2425126,66043.7,1856,.92,7
.5419422,3315,0,0,539409,66683.83,1893,.92,3
.5419534,3316,0,0,1544562,65690.91,1871,.92,1
.5419546,3317,0,1,1498963,65743.73,1882,.92,6
.541957,3318,0,1,946228,66258.36,1885,.92,6
.5420077,3319,0,0,1635083,63955.91,1866,.92,1
.5420634,3320,0,0,1481703,65595.52,1871,.92,3
.5421311,3321,0,1,2704159,65381.29,1886,.92,8
.5421691,3322,0,0,495023,65197.61,1879,.92,2
.5421703,3323,0,1,1013327,64875.39,1882,.92,6
.542175,3324,0,0,1891045,64799.89,1866,.92,3
.542319,3325,0,0,1503970,63666.84,1852,.92,1
.5423567,3326,0,1,902291,65022.59,1894,.92,7
.542362,3327,0,0,765359,65875.74,1887,.92,1
.5423715,3328,0,1,1426171,64648.89,1874,.92,6
.5423871,3329,0,1,1497144,64173.14,1882,.92,7
.5424092,3330,0,0,2181220,65372.37,1878,.92,1
.5424259,3331,0,0,1937838,64332.55,1863,.92,1
.5424859,3332,0,1,848560,65877.09,1858,.92,8
.5425089,3333,0,0,1781838,63692.09,1860,.92,2
.5425364,3334,0,0,1432540,64178.26,1854,.92,2
.5426118,3335,0,0,818991,66273.6,1894,.92,2
.5426125,3336,0,0,1799699,62606.46,1855,.92,2
.5426707,3337,0,0,1964273,63318.91,1893,.92,0
.5428365,3338,0,1,515641,65213.55,1879,.92,6
.543051,3339,0,0,1862633,62021.98,1887,.92,2
.5431232,3340,0,0,3407719,65834.2,1860,.92,2
.5431583,3341,0,1,2693877,65485.03,1855,.92,6
.5431638,3342,0,0,1795921,65202.69,1886,.92,2
.5432805,3343,0,0,2113146,64246.85,1889,.92,2
.543416,3344,0,0,1321324,64377.91,1890,.92,2
.5434656,3345,0,0,1189422,65590.79,1862,.92,3
.5435007,3346,0,1,1917042,65757.52,1853,.92,7
.5436531,3347,0,0,1416604,65444.45,1894,.92,1
.5436682,3348,0,0,2124202,64271.26,1880,.92,2
.5437378,3349,0,0,349118,60278.16,1851,.92,0
.5437456,3350,0,1,1294409,64609.41,1868,.92,8
.5438008,3351,0,1,1880919,63338.91,1861,.92,6
.543862,3352,0,0,1522778,64828.62,1855,.92,2
.5439126,3353,0,1,1477141,64728.64,1854,.92,7
.5439428,3354,0,0,1267892,64583.34,1882,.92,2
.5439475,3355,0,0,1068774,63951.95,1876,.92,3
.5439684,3356,0,0,698058,63934.18,1852,.92,2
.5440173,3357,0,1,1581961,65964.4,1855,.92,8
.5441345,3358,0,0,2234973,64526.22,1854,.92,1
.544163,3359,0,0,1740542,63042.8,1881,.92,3
.5443705,3360,0,0,678055,62126.82,1886,.92,1
.5444412,3361,0,0,1118853,62757.38,1871,.92,2
.5445507,3362,0,0,1586403,63206.26,1880,.92,1
.544587,3363,0,1,1864406,63632.3,1858,.92,9
.5446155,3364,0,0,1514703,63517.88,1860,.92,3
.5446789,3365,0,0,1847841,62963.98,1872,.92,2
.5446868,3366,0,0,1588468,66017.84,1854,.92,1
.5448476,3367,0,0,227841,62897.75,1863,.92,2
.5448565,3368,0,0,2177501,63920.23,1859,.92,2
.5448679,3369,0,1,1114501,64375.63,1851,.92,8
.5449621,3370,0,1,1995104,63917.02,1867,.92,8
.5451332,3371,0,1,2919379,62757.12,1851,.92,7
.5451486,3372,0,1,2274070,64342.04,1869,.92,6
.5451844,3373,0,0,1143962,63020.4,1854,.92,2
.5452363,3374,0,0,1100585,61391.62,1869,.92,1
.5452811,3375,0,0,1525979,64147.89,1882,.92,0
.5452827,3376,0,0,2340908,63652.33,1880,.92,2
.545335,3377,0,1,1292707,64235.15,1853,.92,10
.5454014,3378,0,0,1302827,62360.39,1860,.92,1
.545426,3379,0,0,1607831,63035.52,1856,.92,1
.5455204,3380,0,0,1855120,63210.75,1878,.92,3
.545626,3381,0,0,1700416,62274.2,1853,.92,3
.545628,3382,0,1,1905313,63091.49,1878,.92,8
.5457044,3383,0,0,814758,61585.38,1851,.92,2
.5457357,3384,0,0,1948183,63187.61,1885,.92,1
.5457433,3385,0,0,228690,63872.92,1867,.92,2
.5458215,3386,0,0,1801085,63531.18,1888,.92,2
.545851,3387,0,0,1121478,62452.03,1862,.92,1
.5459198,3388,0,1,1909011,60687.2,1868,.92,9
.5459309,3389,0,0,1746430,63134.1,1885,.92,3
.5462646,3390,0,1,2060392,59970.79,1866,.92,7
.5463176,3391,0,1,1815277,61730.53,1858,.92,5
.546401,3392,0,0,2172358,62504.63,1878,.92,3
.5464779,3393,0,0,1103617,60796.82,1881,.92,3
.5464997,3394,0,0,1054949,63087.25,1860,.92,1
.5465534,3395,0,0,1378378,61406.47,1886,.92,3
.5465559,3396,0,0,1654604,61457.77,1858,.92,2
.5465859,3397,0,0,1335674,63822.89,1869,.92,2
.5465962,3398,0,0,1262892,61961.29,1885,.92,1
.5466067,3399,0,1,790572,62995.61,1853,.92,7
.5466174,3400,0,0,815646,64111.63,1886,.92,3
.5466191,3401,0,0,1934032,62603.71,1882,.92,3
.5466705,3402,0,0,1723469,60115.06,1856,.92,1
.5466931,3403,0,1,1584452,64247.46,1882,.92,7
.546793,3404,0,0,2015383,61354.42,1871,.92,3
.5470512,3405,0,0,2380663,63028.97,1887,.92,4
.5471911,3406,0,0,1099304,60144.68,1879,.92,2
.5472051,3407,0,1,2061119,63287.05,1874,.92,6
.5472082,3408,0,0,1243117,63364.45,1889,.92,4
.5472828,3409,0,0,752054,62146.45,1870,.92,1
.5473281,3410,0,1,1407090,62762.38,1861,.92,8
.5473508,3411,0,1,1241138,60971.09,1893,.92,6
.5473621,3412,0,1,931737,60945.92,1870,.92,7
.5473895,3413,0,1,1801893,61611.79,1852,.92,7
.5474299,3414,0,1,1823189,60063.46,1875,.92,7
.5474723,3415,0,0,1780889,62503.86,1875,.92,2
.5474844,3416,0,1,1263884,60661.62,1852,.92,7
.5475188,3417,0,1,621062,60850.05,1894,.92,9
.5475296,3418,0,0,1515066,60998.94,1867,.92,3
.5475924,3419,0,0,1779656,63164.82,1874,.92,3
.5476482,3420,0,0,912826,61933.94,1852,.92,1
.5478536,3421,0,0,837019,62703.64,1891,.92,1
.5478577,3422,0,0,1312574,61522.97,1879,.92,-1
.5478913,3423,0,1,822006,62584.99,1874,.92,8
.5478947,3424,0,0,1436209,62910.39,1852,.92,3
.5479906,3425,0,0,1846651,61953.9,1889,.92,3
.5479919,3426,0,1,965533,61823.81,1879,.92,8
.5480158,3427,0,0,1845544,60363.63,1860,.92,3
.5480221,3428,0,0,1062490,61152.1,1871,.92,1
.5480933,3429,0,1,1036478,62071.49,1865,.92,6
.5481937,3430,0,0,1821791,60561.16,1890,.92,1
.5482205,3431,0,0,1630525,61087.34,1894,.92,2
.5482285,3432,0,0,501449,61215.01,1853,.92,4
.5482343,3433,0,0,1048131,60779.21,1870,.92,3
.5484108,3434,0,1,1824066,59715.06,1894,.92,6
.5485234,3435,0,0,1154575,59986.05,1888,.92,3
.5485682,3436,0,0,1276402,61359.78,1867,.92,2
.5487269,3437,0,0,660912,60880.95,1895,.92,0
.5487365,3438,0,0,961844,60902.54,1893,.92,3
.5489914,3439,0,0,902149,59953.95,1871,.92,2
.5490026,3440,0,0,1387587,60549.96,1857,.92,0
.5491278,3441,0,1,1250773,61110.89,1870,.92,6
.5491681,3442,0,0,725525,60237.98,1891,.92,3
.5491892,3443,0,1,2338287,61549.38,1855,.92,8
.5492049,3444,0,1,2042464,58137.69,1883,.92,6
.549229,3445,0,0,643701,59493.36,1895,.92,2
.549293,3446,0,0,1424468,60997.55,1863,.92,2
.5493133,3447,0,1,1969990,61112.04,1881,.92,5
.5494124,3448,0,0,1172335,61475.7,1853,.92,2
.5494373,3449,0,0,1330659,60644.55,1873,.92,2
.5495201,3450,0,0,1222213,59973.04,1866,.92,2
.5497858,3451,0,0,1822556,61197.2,1875,.92,2
.5498348,3452,0,0,1437867,59428.76,1857,.92,2
.5499104,3453,0,0,2311122,62614.63,1851,.92,1
.5499585,3454,0,0,1245670,60008.71,1875,.92,4
.5500088,3455,0,0,2390897,60569.51,1876,.92,1
.5501446,3456,0,1,1362180,59816.14,1864,.92,8
.5501605,3457,0,1,1828676,59406.27,1862,.92,6
.5505041,3458,0,0,1610809,58218.36,1870,.92,3
.5505614,3459,0,0,1941388,60064.13,1888,.92,3
.550648,3460,0,0,901559,59701.41,1883,.92,2
.5506946,3461,0,0,2238721,61091.8,1853,.92,2
.550769,3462,0,0,2163074,61601.09,1866,.92,3
.5508791,3463,0,1,1591707,60284.48,1859,.92,8
.550949,3464,0,1,1393795,59710.02,1892,.92,9
.550994,3465,0,0,1152964,60089.87,1884,.92,4
.5510406,3466,0,1,1194240,60291.87,1882,.92,7
.5510944,3467,0,0,1108224,57711.2,1881,.92,2
.5511874,3468,0,0,1418497,58875.31,1851,.92,3
.5512688,3469,0,1,2027015,58428.37,1866,.92,8
.5513048,3470,0,0,2596785,59482.16,1886,.92,3
.5514151,3471,0,1,1698356,59230.71,1893,.92,7
.5515205,3472,0,0,1100166,59352.55,1865,.92,3
.5516382,3473,0,0,1251387,58276.85,1851,.92,2
.5517211,3474,0,0,546437,59536.75,1874,.92,4
.5517308,3475,0,0,2286182,59703.74,1881,.92,2
.5517398,3476,0,1,1473327,59818.32,1892,.92,7
.5517463,3477,0,0,1216134,59613.36,1856,.92,4
.5517561,3478,0,0,1436268,59357.78,1889,.92,1
.5518181,3479,0,0,909980,59564.52,1854,.92,2
.551936,3480,0,1,1192727,59096.67,1876,.92,8
.5519592,3481,0,0,1545125,59898.57,1852,.92,0
.5519763,3482,0,0,1431135,59466.56,1869,.92,2
.5519892,3483,0,0,1165237,58073.59,1882,.92,3
.552007,3484,0,0,2961247,58014.89,1853,.92,2
.5521352,3485,0,0,772732,59227.75,1877,.92,2
.5522463,3486,0,1,1832991,59351.65,1873,.92,7
.5522504,3487,0,0,1396733,60887.65,1873,.92,2
.5523144,3488,0,0,1291371,57486.89,1870,.92,2
.5524396,3489,0,0,65359,60018.06,1872,.92,1
.5524423,3490,0,0,1885216,59399.57,1893,.92,1
.5524426,3491,0,1,1423031,57374.84,1868,.92,5
.5525073,3492,0,0,1069621,58899.78,1890,.92,3
.5525331,3493,0,0,993615,58554.18,1861,.92,3
.5525423,3494,0,0,2075890,57767.65,1852,.92,1
.5525681,3495,0,0,1405192,58690.71,1857,.92,1
.5527134,3496,0,0,1362496,58385.43,1883,.92,2
.552731,3497,0,0,2295656,60319.93,1856,.92,3
.552735,3498,0,1,827065,59563.23,1867,.92,9
.5527663,3499,0,0,2328424,59168.2,1861,.92,3
.5528992,3500,0,0,839944,59375.91,1873,.92,2
.5530205,3501,0,0,2242957,57732.95,1858,.92,1
.5531029,3502,0,0,1485710,58489.98,1881,.92,2
.5531818,3503,0,0,1123942,57901.8,1890,.92,1
.553275,3504,0,1,1570433,58460.14,1869,.92,9
.5533053,3505,0,0,1503098,58342.55,1870,.92,1
.5533351,3506,0,0,1356413,58008.56,1865,.92,3
.5534093,3507,0,1,1387848,58822.32,1884,.92,7
.5536171,3508,0,0,470541,57278.59,1858,.92,3
.5536323,3509,0,0,1644147,59557.79,1864,.92,1
.553667,3510,0,0,1660721,60365.64,1889,.92,2
.5537106,3511,0,0,1427457,58278.09,1876,.92,2
.5537124,3512,0,0,1435482,58835.33,1852,.92,3
.5537835,3513,0,0,730583,56611.73,1878,.92,2
.5538044,3514,0,0,1758962,60921.06,1871,.92,3
.5538959,3515,0,0,419082,57138.36,1869,.92,3
.5539492,3516,0,0,1201707,60578.36,1883,.92,1
.5540263,3517,0,0,1338018,57908.09,1856,.92,2
.5540349,3518,0,1,1436705,58305.45,1855,.92,9
.5540413,3519,0,0,915033,58416.7,1895,.92,2
.5540449,3520,0,0,1561233,57772.97,1865,.92,2
.5541002,3521,0,1,1297046,58399.37,1875,.92,8
.5541672,3522,0,1,1661069,57675.04,1867,.92,6
.5544038,3523,0,0,1436230,56150.6,1891,.92,3
.5544077,3524,0,0,1146117,56938.93,1856,.92,3
.5544584,3525,0,0,2557611,58082.17,1865,.92,3
.5545229,3526,0,1,1322109,57334,1878,.92,8
.5545468,3527,0,0,1746712,56501.08,1859,.92,3
.554625,3528,0,0,2285841,57440.65,1853,.92,0
.554783,3529,0,0,1828641,59671.3,1856,.92,-1
.5548025,3530,0,0,1445620,59370.55,1853,.92,1
.5548914,3531,0,0,1858245,57343.66,1890,.92,2
.5548927,3532,0,1,1402723,58187.5,1890,.92,6
.5549688,3533,0,0,1107339,58975.45,1877,.92,1
.5551496,3534,0,1,1136657,58265.02,1885,.92,6
.5551549,3535,0,0,948911,58856.16,1873,.92,3
.5552362,3536,0,0,2012307,56776.75,1887,.92,2
.5552567,3537,0,0,1594414,57176.87,1875,.92,2
.5554497,3538,0,0,865559,58491.13,1850,.92,5
.5555186,3539,0,1,1315923,57355.05,1869,.92,7
.5555519,3540,0,0,1746456,56024.57,1881,.92,2
.5555621,3541,0,0,2159275,57411.54,1884,.92,3
.5556248,3542,0,0,1782024,59042.83,1870,.92,1
.5557187,3543,0,0,1327354,58005.78,1873,.92,1
.5558046,3544,0,0,1514810,58638.57,1892,.92,1
.5560052,3545,0,0,1309339,57816,1873,.92,2
.5560532,3546,0,0,1821574,57311.81,1883,.92,1
.556352,3547,0,1,1468432,57208.79,1856,.92,7
.5563695,3548,0,0,1867982,57953.54,1869,.92,2
.5564602,3549,0,0,989153,58194.79,1888,.92,1
.5565478,3550,0,0,1735041,57061.02,1888,.92,3
.556614,3551,0,0,820486,55113.11,1880,.92,3
.5566144,3552,0,1,1727761,58298.94,1862,.92,6
.5566196,3553,0,0,1424100,59362.82,1866,.92,1
.5566243,3554,0,0,1739082,53632.72,1890,.92,1
.5566818,3555,0,1,1968509,58554.74,1852,.92,7
.556687,3556,0,0,1462819,56398.96,1883,.92,2
.5568046,3557,0,0,2120472,56667.96,1864,.92,4
.5568434,3558,0,0,410149,58436.62,1877,.92,1
