"","year","hh_id","ev_purchase_year","electricity_use","treat","post"
"6916",2014,629,NA,-279.4312,0,1
"6917",2015,629,NA,-552.2937,0,1
"6918",2016,629,NA,-1062.003,0,1
"6919",2017,629,NA,-1006.542,0,1
"6920",2007,630,NA,926.6547,0,0
"6921",2008,630,NA,748.489,0,0
"6922",2009,630,NA,1188.348,0,0
"6923",2010,630,NA,801.8169,0,0
"6924",2011,630,NA,122.382,0,0
"6925",2012,630,NA,360.8279,0,0
"6926",2013,630,NA,-357.8055,0,1
"6927",2014,630,NA,-153.0713,0,1
"6928",2015,630,NA,-597.033,0,1
"6929",2016,630,NA,-1156.276,0,1
"6930",2017,630,NA,-973.4717,0,1
"6931",2007,631,NA,996.1085,0,0
"6932",2008,631,NA,954.4667,0,0
"6933",2009,631,NA,1261.371,0,0
"6934",2010,631,NA,839.2725,0,0
"6935",2011,631,NA,156.2782,0,0
"6936",2012,631,NA,453.0767,0,0
"6937",2013,631,NA,-424.5736,0,1
"6938",2014,631,NA,-287.1528,0,1
"6939",2015,631,NA,-463.9821,0,1
"6940",2016,631,NA,-1094.601,0,1
"6941",2017,631,NA,-1103.038,0,1
"6942",2007,632,NA,967.0902,0,0
"6943",2008,632,NA,687.5791,0,0
"6944",2009,632,NA,1234.165,0,0
"6945",2010,632,NA,677.6881,0,0
"6946",2011,632,NA,132.1459,0,0
"6947",2012,632,NA,458.7061,0,0
"6948",2013,632,NA,-288.186,0,1
"6949",2014,632,NA,-220.6332,0,1
"6950",2015,632,NA,-433.4463,0,1
"6951",2016,632,NA,-1031.824,0,1
"6952",2017,632,NA,-1012.198,0,1
"6953",2007,633,NA,1131.598,0,0
"6954",2008,633,NA,666.0629,0,0
"6955",2009,633,NA,1075.497,0,0
"6956",2010,633,NA,759.0186,0,0
"6957",2011,633,NA,-22.18591,0,0
"6958",2012,633,NA,433.6467,0,0
"6959",2013,633,NA,-303.1361,0,1
"6960",2014,633,NA,-183.9717,0,1
"6961",2015,633,NA,-444.9976,0,1
"6962",2016,633,NA,-1185.615,0,1
"6963",2017,633,NA,-1074.566,0,1
"6964",2007,634,NA,998.6992,0,0
"6965",2008,634,NA,819.7146,0,0
"6966",2009,634,NA,996.022,0,0
"6967",2010,634,NA,969.0928,0,0
"6968",2011,634,NA,14.61694,0,0
"6969",2012,634,NA,405.3369,0,0
"6970",2013,634,NA,-433.4374,0,1
"6971",2014,634,NA,-211.4464,0,1
"6972",2015,634,NA,-622.9187,0,1
"6973",2016,634,NA,-1112.916,0,1
"6974",2017,634,NA,-991.7517,0,1
"6975",2007,635,NA,963.3086,0,0
"6976",2008,635,NA,819.2792,0,0
"6977",2009,635,NA,1150.125,0,0
"6978",2010,635,NA,828.7366,0,0
"6979",2011,635,NA,34.60852,0,0
"6980",2012,635,NA,199.9664,0,0
"6981",2013,635,NA,-330.3456,0,1
"6982",2014,635,NA,-169.729,0,1
"6983",2015,635,NA,-598.1641,0,1
"6984",2016,635,NA,-1069.641,0,1
"6985",2017,635,NA,-940.842,0,1
"6986",2007,636,NA,1093.987,0,0
"6987",2008,636,NA,940.4688,0,0
"6988",2009,636,NA,1026.38,0,0
"6989",2010,636,NA,889.3574,0,0
"6990",2011,636,NA,22.32947,0,0
"6991",2012,636,NA,361.1343,0,0
"6992",2013,636,NA,-395.2957,0,1
"6993",2014,636,NA,-197.011,0,1
"6994",2015,636,NA,-551.0448,0,1
"6995",2016,636,NA,-1049.109,0,1
"6996",2017,636,NA,-1025.047,0,1
"6997",2007,637,NA,1154.55,0,0
"6998",2008,637,NA,747.3475,0,0
"6999",2009,637,NA,945.1548,0,0
"7000",2010,637,NA,688.4341,0,0
"7001",2011,637,NA,224.8263,0,0
"7002",2012,637,NA,590.437,0,0
"7003",2013,637,NA,-282.2745,0,1
"7004",2014,637,NA,-250.3749,0,1
"7005",2015,637,NA,-515.3541,0,1
"7006",2016,637,NA,-1274.646,0,1
"7007",2017,637,NA,-1028.372,0,1
"7008",2007,638,NA,1104.075,0,0
"7009",2008,638,NA,881.8633,0,0
"7010",2009,638,NA,1176.458,0,0
"7011",2010,638,NA,687.8954,0,0
"7012",2011,638,NA,31.68652,0,0
"7013",2012,638,NA,619.0273,0,0
"7014",2013,638,NA,-480.1434,0,1
"7015",2014,638,NA,-202.9692,0,1
"7016",2015,638,NA,-556.6738,0,1
"7017",2016,638,NA,-1059.934,0,1
"7018",2017,638,NA,-996.1086,0,1
"7019",2007,639,NA,998.1354,0,0
"7020",2008,639,NA,975.188,0,0
"7021",2009,639,NA,1048.009,0,0
"7022",2010,639,NA,826.4702,0,0
"7023",2011,639,NA,48.37756,0,0
"7024",2012,639,NA,394.9456,0,0
"7025",2013,639,NA,-302.0851,0,1
"7026",2014,639,NA,-287.9435,0,1
"7027",2015,639,NA,-395.3206,0,1
"7028",2016,639,NA,-1074.03,0,1
"7029",2017,639,NA,-996.2704,0,1
"7030",2007,640,NA,1222.011,0,0
"7031",2008,640,NA,714.8046,0,0
"7032",2009,640,NA,1150.42,0,0
"7033",2010,640,NA,775.8672,0,0
"7034",2011,640,NA,41.14929,0,0
"7035",2012,640,NA,375.8579,0,0
"7036",2013,640,NA,-341.3165,0,1
"7037",2014,640,NA,-71.14087,0,1
"7038",2015,640,NA,-706.911,0,1
"7039",2016,640,NA,-926.1788,0,1
"7040",2017,640,NA,-1028.648,0,1
"7041",2007,641,NA,927.7793,0,0
"7042",2008,641,NA,784.6047,0,0
"7043",2009,641,NA,1024.621,0,0
"7044",2010,641,NA,802.5322,0,0
"7045",2011,641,NA,183.5427,0,0
"7046",2012,641,NA,332.9927,0,0
"7047",2013,641,NA,-243.0498,0,1
"7048",2014,641,NA,-211.9818,0,1
"7049",2015,641,NA,-540.2797,0,1
"7050",2016,641,NA,-1060.635,0,1
"7051",2017,641,NA,-1140.76,0,1
"7052",2007,642,NA,958.0029,0,0
"7053",2008,642,NA,850.7429,0,0
"7054",2009,642,NA,1065.436,0,0
"7055",2010,642,NA,732.0233,0,0
"7056",2011,642,NA,26.02185,0,0
"7057",2012,642,NA,335.9199,0,0
"7058",2013,642,NA,-475.7859,0,1
"7059",2014,642,NA,-236.5972,0,1
"7060",2015,642,NA,-396.4316,0,1
"7061",2016,642,NA,-1164.577,0,1
"7062",2017,642,NA,-1008.066,0,1
"7063",2007,643,NA,846.0616,0,0
"7064",2008,643,NA,759.0779,0,0
"7065",2009,643,NA,1153.982,0,0
"7066",2010,643,NA,890.9448,0,0
"7067",2011,643,NA,20.11523,0,0
"7068",2012,643,NA,479.376,0,0
"7069",2013,643,NA,-13.44531,0,1
"7070",2014,643,NA,-131.2095,0,1
"7071",2015,643,NA,-529.0078,0,1
"7072",2016,643,NA,-1165.496,0,1
"7073",2017,643,NA,-1100.593,0,1
"7074",2007,644,NA,992.3956,0,0
"7075",2008,644,NA,857.4626,0,0
"7076",2009,644,NA,1246.715,0,0
"7077",2010,644,NA,943.4497,0,0
"7078",2011,644,NA,136.6646,0,0
"7079",2012,644,NA,459.6465,0,0
"7080",2013,644,NA,-283.5726,0,1
"7081",2014,644,NA,62.81836,0,1
"7082",2015,644,NA,-595.1826,0,1
"7083",2016,644,NA,-1109.201,0,1
"7084",2017,644,NA,-888.7527,0,1
"7085",2007,645,NA,949.1028,0,0
"7086",2008,645,NA,759.0752,0,0
"7087",2009,645,NA,1038.311,0,0
"7088",2010,645,NA,783.5367,0,0
"7089",2011,645,NA,75.82495,0,0
"7090",2012,645,NA,392.8318,0,0
"7091",2013,645,NA,-308.5302,0,1
"7092",2014,645,NA,34.94629,0,1
"7093",2015,645,NA,-617.1246,0,1
"7094",2016,645,NA,-1153.349,0,1
"7095",2017,645,NA,-1096.409,0,1
"7096",2007,646,NA,1091.53,0,0
"7097",2008,646,NA,716.3412,0,0
"7098",2009,646,NA,1357.875,0,0
"7099",2010,646,NA,670.7792,0,0
"7100",2011,646,NA,18.58606,0,0
"7101",2012,646,NA,223.0145,0,0
"7102",2013,646,NA,-190.4375,0,1
"7103",2014,646,NA,-141.353,0,1
"7104",2015,646,NA,-594.1035,0,1
"7105",2016,646,NA,-1146.741,0,1
"7106",2017,646,NA,-1106.595,0,1
"7107",2007,647,NA,914.7504,0,0
"7108",2008,647,NA,698.1511,0,0
"7109",2009,647,NA,1139.208,0,0
"7110",2010,647,NA,858.175,0,0
"7111",2011,647,NA,29.02942,0,0
"7112",2012,647,NA,494.3447,0,0
"7113",2013,647,NA,-351.9535,0,1
"7114",2014,647,NA,-30.39502,0,1
"7115",2015,647,NA,-342.1443,0,1
"7116",2016,647,NA,-1096.076,0,1
"7117",2017,647,NA,-942.4436,0,1
"7118",2007,648,NA,1007.747,0,0
"7119",2008,648,NA,887.5548,0,0
"7120",2009,648,NA,1079.946,0,0
"7121",2010,648,NA,724.1604,0,0
"7122",2011,648,NA,-23.30432,0,0
"7123",2012,648,NA,373.1167,0,0
"7124",2013,648,NA,-214.2198,0,1
"7125",2014,648,NA,-70.24731,0,1
"7126",2015,648,NA,-586.1332,0,1
"7127",2016,648,NA,-1044.513,0,1
"7128",2017,648,NA,-1024.416,0,1
"7129",2007,649,NA,1053.651,0,0
"7130",2008,649,NA,729.4934,0,0
"7131",2009,649,NA,1216.327,0,0
"7132",2010,649,NA,803.3633,0,0
"7133",2011,649,NA,-7.96582,0,0
"7134",2012,649,NA,428.0942,0,0
"7135",2013,649,NA,-392.0355,0,1
"7136",2014,649,NA,-270.5277,0,1
"7137",2015,649,NA,-409.1006,0,1
"7138",2016,649,NA,-1173.951,0,1
"7139",2017,649,NA,-842.2825,0,1
"7140",2007,650,NA,1180.199,0,0
"7141",2008,650,NA,718.6788,0,0
"7142",2009,650,NA,1117.072,0,0
"7143",2010,650,NA,792.048,0,0
"7144",2011,650,NA,62.73425,0,0
"7145",2012,650,NA,350.5591,0,0
"7146",2013,650,NA,-299.249,0,1
"7147",2014,650,NA,-287.079,0,1
"7148",2015,650,NA,-586.4839,0,1
"7149",2016,650,NA,-1022.818,0,1
"7150",2017,650,NA,-1190.383,0,1
"7151",2007,651,NA,1013.304,0,0
"7152",2008,651,NA,684.2827,0,0
"7153",2009,651,NA,992.3417,0,0
"7154",2010,651,NA,759.287,0,0
"7155",2011,651,NA,23.15002,0,0
"7156",2012,651,NA,306.0059,0,0
"7157",2013,651,NA,-406.7847,0,1
"7158",2014,651,NA,-128.738,0,1
"7159",2015,651,NA,-338.8516,0,1
"7160",2016,651,NA,-1160.14,0,1
"7161",2017,651,NA,-1078.013,0,1
"7162",2007,652,NA,930.739,0,0
"7163",2008,652,NA,741.8407,0,0
"7164",2009,652,NA,1070.327,0,0
"7165",2010,652,NA,655.0924,0,0
"7166",2011,652,NA,110.9855,0,0
"7167",2012,652,NA,492.5313,0,0
"7168",2013,652,NA,-163.4512,0,1
"7169",2014,652,NA,-103.6931,0,1
"7170",2015,652,NA,-545.0692,0,1
"7171",2016,652,NA,-1138.632,0,1
"7172",2017,652,NA,-1182.429,0,1
"7173",2007,653,NA,1020.091,0,0
"7174",2008,653,NA,872.6091,0,0
"7175",2009,653,NA,1085.618,0,0
"7176",2010,653,NA,876.104,0,0
"7177",2011,653,NA,-132.7144,0,0
"7178",2012,653,NA,325.478,0,0
"7179",2013,653,NA,-401.3589,0,1
"7180",2014,653,NA,-226.0872,0,1
"7181",2015,653,NA,-364.4912,0,1
"7182",2016,653,NA,-1373.795,0,1
"7183",2017,653,NA,-828.8291,0,1
"7184",2007,654,NA,1030.053,0,0
"7185",2008,654,NA,864.3468,0,0
"7186",2009,654,NA,1102.827,0,0
"7187",2010,654,NA,705.86,0,0
"7188",2011,654,NA,104.4972,0,0
"7189",2012,654,NA,440.6235,0,0
"7190",2013,654,NA,-452.9253,0,1
"7191",2014,654,NA,-148.0913,0,1
"7192",2015,654,NA,-388.436,0,1
"7193",2016,654,NA,-1191.149,0,1
"7194",2017,654,NA,-1040.927,0,1
"7195",2007,655,NA,1018.679,0,0
"7196",2008,655,NA,692.8911,0,0
"7197",2009,655,NA,1097.109,0,0
"7198",2010,655,NA,962.0571,0,0
"7199",2011,655,NA,96.48682,0,0
"7200",2012,655,NA,318.8743,0,0
"7201",2013,655,NA,-389.4821,0,1
"7202",2014,655,NA,-98.65479,0,1
"7203",2015,655,NA,-389.395,0,1
"7204",2016,655,NA,-1195.873,0,1
"7205",2017,655,NA,-1163.815,0,1
"7206",2007,656,NA,979.8813,0,0
"7207",2008,656,NA,589.6799,0,0
"7208",2009,656,NA,1131.481,0,0
"7209",2010,656,NA,879.501,0,0
"7210",2011,656,NA,19.92688,0,0
"7211",2012,656,NA,511.2734,0,0
"7212",2013,656,NA,-203.0466,0,1
"7213",2014,656,NA,-165.8416,0,1
"7214",2015,656,NA,-396.074,0,1
"7215",2016,656,NA,-1148.464,0,1
"7216",2017,656,NA,-1003.779,0,1
"7217",2007,657,NA,1135.937,0,0
"7218",2008,657,NA,721.3588,0,0
"7219",2009,657,NA,1095.122,0,0
"7220",2010,657,NA,783.4749,0,0
"7221",2011,657,NA,199.4224,0,0
"7222",2012,657,NA,601.2686,0,0
"7223",2013,657,NA,-386.9763,0,1
"7224",2014,657,NA,-154.4644,0,1
"7225",2015,657,NA,-504.8077,0,1
"7226",2016,657,NA,-1028.261,0,1
"7227",2017,657,NA,-1028.224,0,1
"7228",2007,658,NA,1079.777,0,0
"7229",2008,658,NA,901.2212,0,0
"7230",2009,658,NA,1230.437,0,0
"7231",2010,658,NA,865.2788,0,0
"7232",2011,658,NA,41.39246,0,0
"7233",2012,658,NA,387.3735,0,0
"7234",2013,658,NA,-280.9868,0,1
"7235",2014,658,NA,-140.7593,0,1
"7236",2015,658,NA,-502.5148,0,1
"7237",2016,658,NA,-1110.299,0,1
"7238",2017,658,NA,-1132.932,0,1
"7239",2007,659,NA,938.6995,0,0
"7240",2008,659,NA,819.6228,0,0
"7241",2009,659,NA,1393.882,0,0
"7242",2010,659,NA,952.1636,0,0
"7243",2011,659,NA,-100.0563,0,0
"7244",2012,659,NA,550.1418,0,0
"7245",2013,659,NA,-395.9402,0,1
"7246",2014,659,NA,-189.0422,0,1
"7247",2015,659,NA,-650.6414,0,1
"7248",2016,659,NA,-1176.308,0,1
"7249",2017,659,NA,-981.2952,0,1
"7250",2007,660,NA,1086.915,0,0
"7251",2008,660,NA,827.494,0,0
"7252",2009,660,NA,1063.307,0,0
"7253",2010,660,NA,922.6226,0,0
"7254",2011,660,NA,114.1766,0,0
"7255",2012,660,NA,351.4507,0,0
"7256",2013,660,NA,-312.834,0,1
"7257",2014,660,NA,-202.6232,0,1
"7258",2015,660,NA,-533.9724,0,1
"7259",2016,660,NA,-942.0813,0,1
"7260",2017,660,NA,-974.5697,0,1
"7261",2007,661,NA,1109.585,0,0
"7262",2008,661,NA,772.4409,0,0
"7263",2009,661,NA,1077.307,0,0
"7264",2010,661,NA,826.3018,0,0
"7265",2011,661,NA,1.833008,0,0
"7266",2012,661,NA,608.6895,0,0
"7267",2013,661,NA,-274.8512,0,1
"7268",2014,661,NA,-151.0005,0,1
"7269",2015,661,NA,-694.5874,0,1
"7270",2016,661,NA,-1128.11,0,1
"7271",2017,661,NA,-1083.326,0,1
"7272",2007,662,NA,1121.051,0,0
"7273",2008,662,NA,741.9976,0,0
"7274",2009,662,NA,1149.257,0,0
"7275",2010,662,NA,756.3046,0,0
"7276",2011,662,NA,1.620483,0,0
"7277",2012,662,NA,563.1831,0,0
"7278",2013,662,NA,-456.7593,0,1
"7279",2014,662,NA,-289.519,0,1
"7280",2015,662,NA,-628.2477,0,1
"7281",2016,662,NA,-1109.132,0,1
"7282",2017,662,NA,-1081.663,0,1
"7283",2007,663,NA,1279.7,0,0
"7284",2008,663,NA,972.5151,0,0
"7285",2009,663,NA,1128.757,0,0
"7286",2010,663,NA,938.1648,0,0
"7287",2011,663,NA,27.29431,0,0
"7288",2012,663,NA,498.5459,0,0
"7289",2013,663,NA,-326.3568,0,1
"7290",2014,663,NA,-200.9338,0,1
"7291",2015,663,NA,-544.9105,0,1
"7292",2016,663,NA,-1051.858,0,1
"7293",2017,663,NA,-861.3003,0,1
"7294",2007,664,NA,1035.582,0,0
"7295",2008,664,NA,785.5536,0,0
"7296",2009,664,NA,1051.164,0,0
"7297",2010,664,NA,827.23,0,0
"7298",2011,664,NA,-42.9707,0,0
"7299",2012,664,NA,532.1934,0,0
"7300",2013,664,NA,-289.4989,0,1
"7301",2014,664,NA,-121.9028,0,1
"7302",2015,664,NA,-520.9655,0,1
"7303",2016,664,NA,-1158.229,0,1
"7304",2017,664,NA,-1004.153,0,1
"7305",2007,665,NA,1016.525,0,0
"7306",2008,665,NA,817.647,0,0
"7307",2009,665,NA,1034.49,0,0
"7308",2010,665,NA,688.577,0,0
"7309",2011,665,NA,203.5919,0,0
"7310",2012,665,NA,273.6512,0,0
"7311",2013,665,NA,-414.9655,0,1
"7312",2014,665,NA,-151.1426,0,1
"7313",2015,665,NA,-673.9668,0,1
"7314",2016,665,NA,-1166.692,0,1
"7315",2017,665,NA,-1003.35,0,1
"7316",2007,666,NA,926.4448,0,0
"7317",2008,666,NA,750.7908,0,0
"7318",2009,666,NA,979.4004,0,0
"7319",2010,666,NA,951.3289,0,0
"7320",2011,666,NA,-90.40759,0,0
"7321",2012,666,NA,463.6694,0,0
"7322",2013,666,NA,-254.1141,0,1
"7323",2014,666,NA,-122.8804,0,1
"7324",2015,666,NA,-704.6514,0,1
"7325",2016,666,NA,-1030.293,0,1
"7326",2017,666,NA,-1089.119,0,1
"7327",2007,667,NA,1029.726,0,0
"7328",2008,667,NA,689.1785,0,0
"7329",2009,667,NA,1056.271,0,0
"7330",2010,667,NA,798.5627,0,0
"7331",2011,667,NA,9.895386,0,0
"7332",2012,667,NA,468.1943,0,0
"7333",2013,667,NA,-335.9907,0,1
"7334",2014,667,NA,-254.9708,0,1
"7335",2015,667,NA,-558.3201,0,1
"7336",2016,667,NA,-1092.426,0,1
"7337",2017,667,NA,-1021.403,0,1
"7338",2007,668,NA,985.5453,0,0
"7339",2008,668,NA,830.0222,0,0
"7340",2009,668,NA,1067.707,0,0
"7341",2010,668,NA,832.189,0,0
"7342",2011,668,NA,40.3396,0,0
"7343",2012,668,NA,663.3716,0,0
"7344",2013,668,NA,-297.068,0,1
"7345",2014,668,NA,-172.8186,0,1
"7346",2015,668,NA,-432.8389,0,1
"7347",2016,668,NA,-938.1094,0,1
"7348",2017,668,NA,-922.8379,0,1
"7349",2007,669,NA,1053.828,0,0
"7350",2008,669,NA,817.8042,0,0
"7351",2009,669,NA,1206.964,0,0
"7352",2010,669,NA,852.9871,0,0
"7353",2011,669,NA,22.37122,0,0
"7354",2012,669,NA,258.4658,0,0
"7355",2013,669,NA,-353.2866,0,1
"7356",2014,669,NA,-150.8301,0,1
"7357",2015,669,NA,-630.5424,0,1
"7358",2016,669,NA,-862.4111,0,1
"7359",2017,669,NA,-1175.34,0,1
"7360",2007,670,NA,1067.547,0,0
"7361",2008,670,NA,794.9199,0,0
"7362",2009,670,NA,1200.266,0,0
"7363",2010,670,NA,612.1851,0,0
"7364",2011,670,NA,33.80896,0,0
"7365",2012,670,NA,177.0938,0,0
"7366",2013,670,NA,-418.2848,0,1
"7367",2014,670,NA,-196.7822,0,1
"7368",2015,670,NA,-484.2657,0,1
"7369",2016,670,NA,-1148.704,0,1
"7370",2017,670,NA,-913.7642,0,1
"7371",2007,671,NA,848.4965,0,0
"7372",2008,671,NA,902.6697,0,0
"7373",2009,671,NA,1159.476,0,0
"7374",2010,671,NA,793.2184,0,0
"7375",2011,671,NA,239.3768,0,0
"7376",2012,671,NA,592.522,0,0
"7377",2013,671,NA,-537.5891,0,1
"7378",2014,671,NA,-202.9076,0,1
"7379",2015,671,NA,-511.4252,0,1
"7380",2016,671,NA,-1118.914,0,1
"7381",2017,671,NA,-1155.134,0,1
"7382",2007,672,NA,880.2167,0,0
"7383",2008,672,NA,919.6619,0,0
"7384",2009,672,NA,1197.013,0,0
"7385",2010,672,NA,671.4846,0,0
"7386",2011,672,NA,-1.321411,0,0
"7387",2012,672,NA,269.4607,0,0
"7388",2013,672,NA,-320.8134,0,1
"7389",2014,672,NA,-264.4349,0,1
"7390",2015,672,NA,-656.3136,0,1
"7391",2016,672,NA,-1173.341,0,1
"7392",2017,672,NA,-1014.099,0,1
"7393",2007,673,NA,1047.182,0,0
"7394",2008,673,NA,819.4128,0,0
"7395",2009,673,NA,997.4258,0,0
"7396",2010,673,NA,811.3838,0,0
"7397",2011,673,NA,-76.44299,0,0
"7398",2012,673,NA,373.3599,0,0
"7399",2013,673,NA,-255.342,0,1
"7400",2014,673,NA,-213.4026,0,1
"7401",2015,673,NA,-461.0199,0,1
"7402",2016,673,NA,-1249.987,0,1
"7403",2017,673,NA,-1037.198,0,1
"7404",2007,674,NA,1000.16,0,0
"7405",2008,674,NA,846.7262,0,0
"7406",2009,674,NA,1026.995,0,0
"7407",2010,674,NA,892.6719,0,0
"7408",2011,674,NA,-152.5527,0,0
"7409",2012,674,NA,359.1377,0,0
"7410",2013,674,NA,-372.186,0,1
"7411",2014,674,NA,-242.983,0,1
"7412",2015,674,NA,-687.5139,0,1
"7413",2016,674,NA,-1003.221,0,1
"7414",2017,674,NA,-982.9237,0,1
"7415",2007,675,NA,930.1323,0,0
"7416",2008,675,NA,1030.752,0,0
"7417",2009,675,NA,960.0104,0,0
"7418",2010,675,NA,764.3073,0,0
"7419",2011,675,NA,-56.39282,0,0
"7420",2012,675,NA,322.7339,0,0
"7421",2013,675,NA,-264.517,0,1
"7422",2014,675,NA,-455.5234,0,1
"7423",2015,675,NA,-531.233,0,1
"7424",2016,675,NA,-1151.082,0,1
"7425",2017,675,NA,-993.8837,0,1
"7426",2007,676,NA,939.5537,0,0
"7427",2008,676,NA,775.0842,0,0
"7428",2009,676,NA,1292.185,0,0
"7429",2010,676,NA,794.0735,0,0
"7430",2011,676,NA,-99.49548,0,0
"7431",2012,676,NA,392.999,0,0
"7432",2013,676,NA,-467.9827,0,1
"7433",2014,676,NA,-98.72778,0,1
"7434",2015,676,NA,-619.397,0,1
"7435",2016,676,NA,-1120.181,0,1
"7436",2017,676,NA,-924.4065,0,1
"7437",2007,677,NA,878.7441,0,0
"7438",2008,677,NA,780.271,0,0
"7439",2009,677,NA,1122.104,0,0
"7440",2010,677,NA,838.3142,0,0
"7441",2011,677,NA,93.33313,0,0
"7442",2012,677,NA,239.2332,0,0
"7443",2013,677,NA,-380.9674,0,1
"7444",2014,677,NA,-113.6133,0,1
"7445",2015,677,NA,-313.8735,0,1
"7446",2016,677,NA,-866.764,0,1
"7447",2017,677,NA,-956.7938,0,1
"7448",2007,678,NA,1090.012,0,0
"7449",2008,678,NA,877.6608,0,0
"7450",2009,678,NA,1303.164,0,0
"7451",2010,678,NA,814.0881,0,0
"7452",2011,678,NA,71.30127,0,0
"7453",2012,678,NA,426.6313,0,0
"7454",2013,678,NA,-243.7531,0,1
"7455",2014,678,NA,-207.7449,0,1
"7456",2015,678,NA,-568.947,0,1
"7457",2016,678,NA,-1022.912,0,1
"7458",2017,678,NA,-1037.135,0,1
"7459",2007,679,NA,1141.395,0,0
"7460",2008,679,NA,892.483,0,0
"7461",2009,679,NA,1116.533,0,0
"7462",2010,679,NA,818.5308,0,0
"7463",2011,679,NA,-220.1692,0,0
"7464",2012,679,NA,288.7145,0,0
"7465",2013,679,NA,-284.7041,0,1
"7466",2014,679,NA,-231.5012,0,1
"7467",2015,679,NA,-593.5992,0,1
"7468",2016,679,NA,-1142.9,0,1
"7469",2017,679,NA,-1160.208,0,1
"7470",2007,680,NA,1046.132,0,0
"7471",2008,680,NA,787.6135,0,0
"7472",2009,680,NA,1209.936,0,0
"7473",2010,680,NA,698.0332,0,0
"7474",2011,680,NA,201.8114,0,0
"7475",2012,680,NA,447.5801,0,0
"7476",2013,680,NA,-410.8748,0,1
"7477",2014,680,NA,-100.8535,0,1
"7478",2015,680,NA,-497.983,0,1
"7479",2016,680,NA,-948.3064,0,1
"7480",2017,680,NA,-1090.149,0,1
"7481",2007,681,NA,1144.987,0,0
"7482",2008,681,NA,808.1201,0,0
"7483",2009,681,NA,1057.132,0,0
"7484",2010,681,NA,949.3936,0,0
"7485",2011,681,NA,-86.5658,0,0
"7486",2012,681,NA,395.2954,0,0
"7487",2013,681,NA,-458.9338,0,1
"7488",2014,681,NA,-82.19727,0,1
"7489",2015,681,NA,-525.4626,0,1
"7490",2016,681,NA,-1010.135,0,1
"7491",2017,681,NA,-1167.329,0,1
"7492",2007,682,NA,910.4233,0,0
"7493",2008,682,NA,708.4481,0,0
"7494",2009,682,NA,1093.031,0,0
"7495",2010,682,NA,942.2422,0,0
"7496",2011,682,NA,-124.1195,0,0
"7497",2012,682,NA,470.5039,0,0
"7498",2013,682,NA,-329.3815,0,1
"7499",2014,682,NA,-339.7067,0,1
"7500",2015,682,NA,-328.6621,0,1
"7501",2016,682,NA,-948.6017,0,1
"7502",2017,682,NA,-970.6053,0,1
"7503",2007,683,NA,891.2001,0,0
"7504",2008,683,NA,979.5596,0,0
"7505",2009,683,NA,962.198,0,0
"7506",2010,683,NA,664.244,0,0
"7507",2011,683,NA,174.5724,0,0
"7508",2012,683,NA,281.0585,0,0
"7509",2013,683,NA,-244.2228,0,1
"7510",2014,683,NA,-187.2942,0,1
"7511",2015,683,NA,-413.7837,0,1
"7512",2016,683,NA,-1091.349,0,1
"7513",2017,683,NA,-1154.615,0,1
"7514",2007,684,NA,1057.887,0,0
"7515",2008,684,NA,688.9368,0,0
"7516",2009,684,NA,1032.83,0,0
"7517",2010,684,NA,792.0692,0,0
"7518",2011,684,NA,-89.28601,0,0
"7519",2012,684,NA,405.0347,0,0
"7520",2013,684,NA,-442.9678,0,1
"7521",2014,684,NA,-219.4644,0,1
"7522",2015,684,NA,-456.3787,0,1
"7523",2016,684,NA,-1018.489,0,1
"7524",2017,684,NA,-972.5491,0,1
"7525",2007,685,NA,977.5437,0,0
"7526",2008,685,NA,813.229,0,0
"7527",2009,685,NA,1145.868,0,0
"7528",2010,685,NA,726.1503,0,0
"7529",2011,685,NA,-33.40674,0,0
"7530",2012,685,NA,374.9739,0,0
"7531",2013,685,NA,-274.2565,0,1
"7532",2014,685,NA,-170.3171,0,1
"7533",2015,685,NA,-603.557,0,1
"7534",2016,685,NA,-1118.841,0,1
"7535",2017,685,NA,-900.6216,0,1
"7536",2007,686,NA,1061.502,0,0
"7537",2008,686,NA,929.3171,0,0
"7538",2009,686,NA,1070.97,0,0
"7539",2010,686,NA,801.0898,0,0
"7540",2011,686,NA,-53.13843,0,0
"7541",2012,686,NA,333.2734,0,0
"7542",2013,686,NA,-422.3779,0,1
"7543",2014,686,NA,-253.4363,0,1
"7544",2015,686,NA,-589.1459,0,1
"7545",2016,686,NA,-1073.028,0,1
"7546",2017,686,NA,-983.9956,0,1
"7547",2007,687,NA,1039.32,0,0
"7548",2008,687,NA,753.9989,0,0
"7549",2009,687,NA,1217.736,0,0
"7550",2010,687,NA,759.292,0,0
"7551",2011,687,NA,44.1698,0,0
"7552",2012,687,NA,363.4507,0,0
"7553",2013,687,NA,-496.0498,0,1
"7554",2014,687,NA,-155.5745,0,1
"7555",2015,687,NA,-494.2241,0,1
"7556",2016,687,NA,-998.6689,0,1
"7557",2017,687,NA,-1082.478,0,1
"7558",2007,688,NA,1120.719,0,0
"7559",2008,688,NA,871.153,0,0
"7560",2009,688,NA,890.6836,0,0
"7561",2010,688,NA,790.3975,0,0
"7562",2011,688,NA,57.61389,0,0
"7563",2012,688,NA,489.3755,0,0
"7564",2013,688,NA,-384.4697,0,1
"7565",2014,688,NA,-116.5811,0,1
"7566",2015,688,NA,-447.5571,0,1
"7567",2016,688,NA,-1089.137,0,1
